,时间,识别号,胜负退,阵线,数量
7351,93008040,697194,B,145700,42900
7352,93008050,697239,B,140000,100
7353,93008050,697255,B,140000,3000
7354,93008060,260535,C,149000,2000
7355,93008070,697514,B,139900,2000
7356,93008080,697585,B,140000,500
7357,93008080,697588,B,140400,3500
7358,93008080,697658,B,143000,1700
7359,93008090,697717,B,137100,2000
7360,93008090,697725,B,0,300
7361,93008100,697826,B,140200,500
7362,93008120,697968,B,141000,2700
7363,93008120,698028,S,162000,200
7364,93008120,698056,B,136000,1000
7365,93008140,698235,B,138500,1300
7366,93008150,698351,B,140000,300
7367,93008150,698357,B,143200,800
7368,93008160,698473,B,139200,5700
7369,93008160,698495,B,139200,3000
7370,93008160,698535,B,138000,500
7371,93008170,698655,B,140000,600
7372,93008170,698678,B,140100,3000
7373,93008170,698681,B,140000,100
7374,93008180,698781,B,135100,1000
7375,93008180,698800,B,140300,500
7376,93008180,698885,B,140000,300
7377,93008190,698969,B,130300,400
7378,93008190,699007,B,132000,3000
7379,93008220,699308,B,139300,700
7380,93008240,699556,B,140900,100
7381,93008240,699600,B,138600,1000
7382,93008240,699631,B,143000,400
7383,93008250,699693,B,144000,500
7384,93008250,699757,B,140000,500
7385,93008250,699875,S,149600,300
7386,93008280,700237,B,138000,100
7387,93008300,700477,B,130000,100
7388,93008320,700707,B,160000,600
7389,93008330,700766,B,139500,1900
7390,93008340,700898,B,0,1200
7391,93008360,701083,S,143600,400
7392,93008360,701086,S,143600,400
7393,93008360,701100,B,140000,200
7394,93008390,701435,B,140000,400
7395,93008390,701471,B,140000,200
7396,93008390,701485,B,137800,200
7397,93008390,701497,S,139500,8300
7398,93008390,701524,B,140700,800
7399,93008390,701527,B,140000,3000
7400,93008390,701544,B,140000,2300
7401,93008390,701577,B,140200,1200
7402,93008390,701580,S,139900,100
7403,93008400,701640,B,163200,3000
7404,93008410,701819,B,142900,1500
7405,93008410,701851,B,140000,500
7406,93008410,701854,B,138700,600
7407,93008410,701916,B,147000,100
7408,93008410,701933,B,141500,10800
7409,93008410,701934,B,140000,4500
7410,93008420,692879,C,141400,700
7411,93008420,702138,B,140100,1800
7412,93008420,702256,B,140000,500
7413,93008420,702277,B,140500,500
7414,93008440,702543,B,131800,1000
7415,93008440,702566,B,143100,2000
7416,93008470,702840,B,140000,3600
7417,93008470,702850,B,138100,2000
7418,93008470,703031,B,140400,600
7419,93008480,703144,B,136100,400
7420,93008500,703513,B,140200,100
7421,93008520,703731,B,140000,200
7422,93008520,703739,S,163200,200
7423,93008530,703814,B,145700,1600
7424,93008540,703975,B,143000,2800
7425,93008550,650372,C,140000,6100
7426,93008550,704008,B,136100,600
7427,93008550,704029,B,143000,1000
7428,93008560,702138,C,140100,1800
7429,93008560,704097,B,136100,2000
7430,93008560,704115,B,140100,1000
7431,93008570,704249,B,140000,400
7432,93008570,704270,B,140900,100
7433,93008580,704417,B,140100,500
7434,93008580,704427,B,140400,1400
7435,93008590,704521,B,144100,900
7436,93008600,704532,B,140300,300
7437,93008600,704544,S,162800,1000
7438,93008600,704608,B,141500,2000
7439,93008600,704612,B,140300,6600
7440,93008600,704619,B,140100,500
7441,93008610,704692,B,141500,400
7442,93008610,704695,B,132000,1000
7443,93008610,704741,B,140000,1000
7444,93008610,704761,B,143200,1000
7445,93008610,704807,B,139200,1000
7446,93008620,704847,B,140300,600
7447,93008620,704946,B,142800,900
7448,93008630,704995,B,163200,100
7449,93008650,566904,C,140300,300
7450,93008650,705236,B,145700,500
7451,93008670,705357,B,143000,32700
7452,93008690,705583,B,140900,300
7453,93008700,705657,S,139900,500
7454,93008700,705668,B,140100,1800
7455,93008700,705684,S,139700,100
7456,93008700,705709,B,140000,500
7457,93008700,705714,B,140500,100
7458,93008700,705732,B,142800,1500
7459,93008710,705783,S,143100,4003
7460,93008710,705862,S,140000,300
7461,93008710,705873,B,140800,100
7462,93008720,705987,B,146600,500
7463,93008720,706016,B,145000,300
7464,93008750,706408,B,130000,500
7465,93008770,706499,B,140000,100
7466,93008790,706865,B,140000,700
7467,93008800,706886,B,141400,400
7468,93008800,706906,B,130000,500
7469,93008800,706919,S,144000,100
7470,93008800,706930,B,142700,1000
7471,93008800,706973,B,142800,700
7472,93008810,706996,B,142800,500
7473,93008810,707040,B,140900,300
7474,93008810,707043,B,138800,400
7475,93008810,707059,B,140300,100
7476,93008810,707142,B,139000,100
7477,93008810,707153,B,141000,200
7478,93008820,707209,B,140000,20000
7479,93008820,707252,B,145000,1000
7480,93008820,707296,S,159500,2100
7481,93008830,707322,B,139000,700
7482,93008830,707339,B,140000,300
7483,93008830,707444,S,142800,800
7484,93008840,606168,C,140200,4100
7485,93008840,707478,B,146000,1000
7486,93008860,707602,B,140000,1000
7487,93008860,707659,B,139900,1200
7488,93008890,707898,B,141500,500
7489,93008890,707944,S,158000,7500
7490,93008890,707974,B,140000,100
7491,93008890,707981,B,137400,300
7492,93008890,708022,B,142800,1000
7493,93008900,708116,S,149600,900
7494,93008900,708128,B,140000,500
7495,93008900,708144,B,140100,500
7496,93008910,708313,B,139300,300
7497,93008920,708516,S,155000,10000
7498,93008920,708524,B,143100,3400
7499,93008930,708617,B,140100,3100
7500,93008930,708631,B,140000,200
7501,93008950,708919,B,140000,1200
7502,93008960,708984,B,140000,3200
7503,93008960,708986,B,140000,2800
7504,93008960,709042,B,140000,1500
7505,93008970,511737,C,139900,200
7506,93008970,709045,B,140000,2800
7507,93008970,709049,B,140000,2800
7508,93008970,709052,B,140000,900
7509,93008970,709053,B,140000,2800
7510,93008970,709151,B,140000,1000
7511,93008970,709188,B,140000,2700
7512,93008970,709203,B,140200,100
7513,93008980,709288,B,140000,1100
7514,93008980,709354,B,130600,100
7515,93008980,709374,B,140000,1700
7516,93008990,709408,B,129000,8000
7517,93009000,709552,B,144000,18600
7518,93009000,709608,B,140800,1000
7519,93009010,709837,B,142800,900
7520,93009020,709889,B,136000,500
7521,93009030,630749,C,140000,200
7522,93009030,710060,B,144500,1700
7523,93009050,710220,B,140000,500
7524,93009060,710284,B,140000,100
7525,93009060,710288,B,140000,1200
7526,93009060,710336,S,150000,300
7527,93009060,710389,B,144000,200
7528,93009060,710391,B,142700,1000
7529,93009060,710423,S,139800,2000
7530,93009070,710448,B,140000,1400
7531,93009080,710562,B,136100,1400
7532,93009080,710569,B,140900,500
7533,93009080,710588,S,139700,2300
7534,93009080,710624,S,149000,3300
7535,93009080,710630,B,140000,8200
7536,93009080,710662,B,163200,800
7537,93009100,532909,C,140000,5000
7538,93009110,710906,B,145000,200
7539,93009110,710913,B,163200,200
7540,93009120,710992,B,140000,400
7541,93009120,711031,S,140500,10000
7542,93009130,711093,S,143400,100
7543,93009140,711221,S,143800,100
7544,93009150,711304,S,163200,2100
7545,93009160,711349,S,146800,100
7546,93009160,711379,B,140500,700
7547,93009180,711519,B,135000,1400
7548,93009180,711527,S,145500,1200
7549,93009190,711544,S,139800,400
7550,93009220,712051,B,145000,100
7551,93009230,697255,C,140000,3000
7552,93009230,712127,B,139500,1000
7553,93009230,712134,B,140000,1500
7554,93009230,712156,B,140300,300
7555,93009240,712210,B,163200,200
7556,93009250,712367,B,142800,2300
7557,93009260,471740,C,140000,2600
7558,93009260,712450,S,155000,200
7559,93009270,712485,B,142800,500
7560,93009270,712490,B,136000,1000
7561,93009270,712510,B,140200,1000
7562,93009290,445713,C,140000,1200
7563,93009290,712879,S,145900,1700
7564,93009300,713051,B,140000,200
7565,93009310,713130,B,145500,3400
7566,93009310,713137,B,143200,500
7567,93009320,713207,B,139000,300
7568,93009340,713323,B,139000,100
7569,93009340,713360,B,140200,7300
7570,93009350,713515,B,145700,500
7571,93009360,581742,C,140100,2300
7572,93009370,713659,B,143200,200
7573,93009390,713800,B,140000,2200
7574,93009390,713819,B,140000,1000
7575,93009390,713930,B,140100,1000
7576,93009400,714088,S,142700,700
7577,93009400,714118,B,140100,2300
7578,93009420,714457,B,142900,500
7579,93009430,668945,C,148000,7200
7580,93009430,709552,C,144000,18600
7581,93009430,714747,B,136000,700
7582,93009440,649762,C,140000,1400
7583,93009440,714854,S,141500,800
7584,93009440,714869,B,142500,600
7585,93009470,715252,B,144000,500
7586,93009480,715370,S,142700,1000
7587,93009490,715433,B,144000,4800
7588,93009490,715449,B,140000,100
7589,93009490,715451,S,140400,1500
7590,93009500,715598,B,163200,200
7591,93009500,715618,B,142800,800
7592,93009510,715833,B,144200,700
7593,93009510,715848,S,141800,14000
7594,93009530,716022,B,140000,100
7595,93009530,716037,B,141800,200
7596,93009530,716065,S,163100,1000
7597,93009540,627872,C,140000,2100
7598,93009550,716196,S,139900,7100
7599,93009550,716221,B,140000,1300
7600,93009550,716250,B,144500,200
7601,93009550,716292,B,150000,500
7602,93009560,665510,C,140900,1700
7603,93009580,716567,B,140000,200
7604,93009590,49465,C,136000,400
7605,93009590,716583,B,160000,1000
7606,93009590,716623,S,139900,3000
7607,93009590,716637,B,140500,2900
7608,93009590,716650,S,144000,3300
7609,93009600,716722,B,131800,2000
7610,93009600,716724,B,140000,5100
7611,93009600,716766,B,132800,1200
7612,93009610,716834,B,140300,800
7613,93009610,716886,B,163200,300
7614,93009630,717098,B,145000,1000
7615,93009630,717173,B,146200,100
7616,93009640,501276,C,140100,1400
7617,93009650,717564,S,140000,100
7618,93009660,717889,B,139000,2000
7619,93009670,547357,C,140700,800
7620,93009680,718126,B,144000,2900
7621,93009680,718132,B,142800,3100
7622,93009680,718249,B,140000,300
7623,93009680,718484,S,141000,5400
7624,93009690,718520,S,141000,3900
7625,93009710,365890,C,146000,5000
7626,93009720,181572,C,150500,1000
7627,93009720,708986,C,140000,2800
7628,93009720,709042,C,140000,1500
7629,93009720,709045,C,140000,2800
7630,93009720,709049,C,140000,2800
7631,93009720,709052,C,140000,900
7632,93009720,710284,C,140000,100
7633,93009720,719153,B,140100,1800
7634,93009720,719154,B,136000,200
7635,93009720,719199,B,142700,2600
7636,93009730,199258,C,120100,5000
7637,93009730,641127,C,140000,100
7638,93009730,708984,C,140000,3200
7639,93009730,709053,C,140000,2800
7640,93009730,709188,C,140000,2700
7641,93009730,709288,C,140000,1100
7642,93009730,709374,C,140000,1700
7643,93009730,719264,B,142700,1200
7644,93009740,710288,C,140000,1200
7645,93009740,710448,C,140000,1400
7646,93009750,719903,B,140500,300
7647,93009750,719927,B,141100,700
7648,93009780,720499,B,144000,2700
7649,93009780,720547,B,144200,7400
7650,93009790,497242,C,140000,7000
7651,93009800,448581,C,140000,500
7652,93009820,721593,B,163200,200
7653,93009830,721910,B,143000,300
7654,93009850,722387,B,141600,100
7655,93009860,459887,C,140000,100
7656,93009870,723031,B,0,200
7657,93009880,723516,B,137800,1000
7658,93009890,723592,S,158100,11200
7659,93009890,723619,S,139900,6500
7660,93009890,723627,S,163000,11300
7661,93009890,723789,B,128100,3100
7662,93009900,723942,B,142800,200
7663,93009900,723956,B,140000,500
7664,93009910,724096,B,142800,800
7665,93009910,724125,S,143000,12900
7666,93009930,724830,B,140000,1600
7667,93009930,724875,B,144100,800
7668,93009940,689412,C,142600,200
7669,93009950,631649,C,140100,300
7670,93009950,725305,B,143200,1300
7671,93009970,725777,S,142100,300
7672,93009970,725781,S,142100,200
7673,93009970,725783,B,140000,400
7674,93009970,725786,B,140300,500
7675,93009970,726030,B,142700,100
7676,93009970,726132,B,142100,600
7677,93009980,726132,C,142100,600
7678,93009980,726217,B,142200,100
7679,93009980,726232,B,138900,900
7680,93009980,726264,B,140000,1000
7681,93009990,457009,C,140000,400
7682,93009990,594955,C,139000,900
7683,93009990,726217,C,142200,100
7684,93009990,726522,B,143000,200
7685,93010000,726619,B,140100,700
7686,93010030,727576,B,142800,1800
7687,93010030,727757,B,141400,1000
7688,93010040,727985,B,142400,200
7689,93010050,728463,S,150000,4000
7690,93010050,728484,B,140000,500
7691,93010060,728690,S,143400,200
7692,93010060,728827,B,142700,2700
7693,93010060,728884,B,142800,1600
7694,93010070,726030,C,142700,100
7695,93010080,554128,C,140000,7100
7696,93010080,729735,B,142900,100
7697,93010080,729735,C,142900,100
7698,93010080,729803,B,142200,100
7699,93010080,729821,B,142200,100
7700,93010080,729821,C,142200,100
7701,93010090,729803,C,142200,100
7702,93010090,730312,B,142100,100
7703,93010100,730591,B,142700,100
7704,93010100,730595,S,143000,100
7705,93010100,730754,B,142800,500
7706,93010120,731323,B,143000,7200
7707,93010130,731537,B,143600,700
7708,93010140,730312,C,142100,100
7709,93010140,731678,B,141400,100
7710,93010150,609915,C,140200,800
7711,93010160,732217,B,140600,1100
7712,93010160,732577,B,144000,1600
7713,93010170,732767,B,144000,1000
7714,93010170,732821,B,142700,800
7715,93010180,733026,S,139700,3200
7716,93010180,733041,B,139600,200
7717,93010190,644859,C,140400,1200
7718,93010190,731678,C,141400,100
7719,93010200,730591,C,142700,100
7720,93010200,733347,B,140900,200
7721,93010200,733354,B,136900,100
7722,93010200,733366,B,0,1200
7723,93010200,733438,B,144000,1000
7724,93010200,733490,S,142700,100
7725,93010200,733531,B,142200,100
7726,93010210,733573,S,143000,300
7727,93010210,733614,B,140100,500
7728,93010220,733824,S,143000,500
7729,93010230,734099,B,145000,100
7730,93010230,734124,B,140400,200
7731,93010240,734284,B,139100,400
7732,93010260,733531,C,142200,100
7733,93010260,734649,B,140000,300
7734,93010270,734744,B,141100,100
7735,93010270,734778,B,144000,2000
7736,93010280,734850,B,140000,100
7737,93010280,734867,B,141100,600
7738,93010300,735471,B,139100,100
7739,93010310,735959,S,142700,800
7740,93010320,734744,C,141100,100
7741,93010320,736227,S,139600,100
7742,93010330,736360,B,141900,100
7743,93010340,736360,C,141900,100
7744,93010340,736493,B,140300,7200
7745,93010340,736523,B,140000,4500
7746,93010340,736549,B,142800,2000
7747,93010350,736811,B,138000,2600
7748,93010360,737048,B,141100,100
7749,93010360,737054,B,141600,100
7750,93010360,737069,B,143300,500
7751,93010390,737854,B,140000,200
7752,93010400,737054,C,141600,100
7753,93010400,737978,B,145000,200
7754,93010400,738236,B,141500,100
7755,93010410,738486,B,142800,25000
7756,93010410,738487,B,142100,800
7757,93010420,553153,C,140000,2800
7758,93010420,737048,C,141100,100
7759,93010420,738236,C,141500,100
7760,93010420,738732,B,145000,200
7761,93010430,738910,B,142100,100
7762,93010450,734867,C,141100,600
7763,93010450,739457,B,141500,100
7764,93010450,739462,B,132800,600
7765,93010460,739660,B,143100,400
7766,93010490,740608,B,140000,500
7767,93010490,740624,B,141200,800
7768,93010500,481129,C,140000,100
7769,93010500,740654,S,139700,200
7770,93010500,740782,B,163200,400
7771,93010500,740786,B,163200,200
7772,93010500,740788,B,163200,500
7773,93010500,740790,B,163200,500
7774,93010500,740792,B,163200,500
7775,93010500,740794,B,163200,500
7776,93010500,740796,B,163200,500
7777,93010500,740798,B,163200,500
7778,93010500,740857,B,140000,8200
7779,93010500,740876,B,144000,4000
7780,93010500,740883,S,142800,100
7781,93010500,740887,S,142800,100
7782,93010500,740956,B,134000,2100
7783,93010510,741051,B,136100,100
7784,93010510,741081,B,144600,5900
7785,93010510,741191,B,144400,1000
7786,93010520,741217,S,139100,3700
7787,93010520,741224,B,142100,3400
7788,93010520,741399,B,138100,100
7789,93010530,741528,B,140800,1000
7790,93010530,741530,B,145000,2000
7791,93010540,741617,S,142800,100
7792,93010540,741621,B,137700,3000
7793,93010550,738486,C,142800,25000
7794,93010550,741961,S,142700,200
7795,93010550,741978,S,142400,100
7796,93010550,741994,S,142400,100
7797,93010550,742005,S,142400,100
7798,93010560,734124,C,140400,200
7799,93010560,742090,S,142700,100
7800,93010560,742117,S,142600,100
7801,93010560,742154,S,142400,100
7802,93010560,742157,S,142400,100
7803,93010570,742221,S,142700,400
7804,93010570,742223,S,142700,100
7805,93010570,742253,S,142400,100
7806,93010570,742278,B,144500,200
7807,93010570,742334,S,142600,100
7808,93010580,742411,S,142400,100
7809,93010590,467671,C,140100,1400
7810,93010600,742751,B,143000,700
7811,93010620,665322,C,140400,200
7812,93010640,743344,B,140600,100
7813,93010640,743362,B,141000,1600
7814,93010640,743406,B,140000,1200
7815,93010640,743444,S,139900,1000
7816,93010640,743445,S,140200,200
7817,93010660,743657,B,146700,200
7818,93010660,743669,B,142800,1900
7819,93010670,634189,C,140000,300
7820,93010670,743857,B,144200,200
7821,93010690,744174,B,142800,500
7822,93010700,600355,C,140000,300
7823,93010700,744218,B,144000,400
7824,93010700,744238,B,142800,900
7825,93010710,638503,C,138700,600
7826,93010730,744540,B,144400,2100
7827,93010730,744577,B,140000,500
7828,93010740,744675,B,140200,900
7829,93010740,744691,B,140400,1600
7830,93010740,744691,C,140400,1600
7831,93010740,744693,B,140400,800
7832,93010740,744704,B,141800,200
7833,93010750,744704,C,141800,200
7834,93010750,744899,S,146900,6500
7835,93010750,744963,B,141800,100
7836,93010760,657013,C,140000,300
7837,93010770,745256,B,140000,300
7838,93010780,744693,C,140400,800
7839,93010790,492984,C,136000,400
7840,93010790,745473,S,140000,400
7841,93010790,745561,B,143900,200
7842,93010800,745662,S,142900,1500
7843,93010800,745667,B,142800,200
7844,93010800,745680,B,146700,1600
7845,93010820,625938,C,140000,600
7846,93010820,745890,B,144100,900
7847,93010830,746050,B,143400,2200
7848,93010830,746062,B,143400,1600
7849,93010830,746091,B,143000,10000
7850,93010840,746168,B,144400,1900
7851,93010860,746423,B,144200,100
7852,93010880,573607,C,140000,100
7853,93010880,746623,B,144000,2600
7854,93010880,746635,B,146000,100
7855,93010890,746819,B,142800,9500
