fips,cases,deaths,date
02050,4.89619541045421,2.568201724066995,2022-01-26
02997,3.826074802700826,1.0,2022-01-26
02068,3.5276299008713385,1.0,2022-01-26
02070,4.073718350346122,2.041392685158225,2022-01-26
02090,5.364738555055398,3.093421685162235,2022-01-26
02100,3.5622928644564746,1.0,2022-01-26
02110,4.826074802700825,2.2041199826559246,2022-01-26
02122,5.156821635591626,2.9444826721501687,2022-01-26
02130,4.49373680227684,2.1760912590556813,2022-01-26
02150,4.6171052305023785,2.0,2022-01-26
02158,4.4915017662373256,1.9542425094393248,2022-01-26
02170,5.470968804605795,3.2988530764097064,2022-01-26
02180,4.542451947375977,1.4771212547196624,2022-01-26
02185,4.542576476260529,2.0,2022-01-26
02188,4.497758718287267,2.041392685158225,2022-01-26
02195,3.7737864449811935,1.3010299956639813,2022-01-26
02198,3.9804578922760996,1.7781512503836434,2022-01-26
02220,4.260071387985075,1.6989700043360187,2022-01-26
02230,3.008600171761917,1.0,2022-01-26
02240,4.220369632451394,2.2041199826559246,2022-01-26
02261,4.363047594521094,2.1760912590556813,2022-01-26
02275,3.577491799837225,1.0,2022-01-26
02998,3.6127838567197355,1.6989700043360187,2022-01-26
02290,4.0178677189635055,1.9030899869919433,2022-01-26
04001,5.2904798133306725,3.753583058892906,2022-01-26
04003,5.425159104599705,3.700703717145019,2022-01-26
04005,5.59182117904674,3.636487896353365,2022-01-26
04007,5.175250810361559,3.521138083704036,2022-01-26
04009,5.030680663999901,3.2121876044039577,2022-01-26
04011,4.2853322276438846,2.4771212547196626,2022-01-26
04012,4.660580912427299,3.0606978403536114,2022-01-26
04013,7.05783035937326,5.163578765188774,2022-01-26
04015,5.708106326433216,4.103119253545714,2022-01-26
04017,5.532066094810551,3.900913067737669,2022-01-26
04019,6.350964787943098,4.53083977861652,2022-01-26
04021,6.063629794182612,4.1528995963937465,2022-01-26
04023,5.162862993321926,3.320146286111054,2022-01-26
04025,5.63558426631123,4.021189299069938,2022-01-26
04027,5.75311557698546,4.01828430842653,2022-01-26
05001,4.719082573901485,2.826074802700826,2022-01-26
05003,4.658964842664435,2.7481880270062007,2022-01-26
05005,4.901022173248078,3.3364597338485296,2022-01-26
05007,5.783203000377639,3.8567288903828825,2022-01-26
05009,4.937618179393823,3.1643528557844367,2022-01-26
05011,4.440594261839831,2.633468455579586,2022-01-26
05013,3.904715545278681,1.9542425094393248,2022-01-26
05015,4.748575616930992,2.9395192526186182,2022-01-26
05017,4.4151403521958725,2.6989700043360187,2022-01-26
05019,4.679337030520793,2.8195439355418683,2022-01-26
05021,4.570542939881897,2.886490725172482,2022-01-26
05023,4.765072201102791,3.0293837776852093,2022-01-26
05025,4.321805483857538,2.518513939877887,2022-01-26
05027,4.682596291460554,2.886490725172482,2022-01-26
05029,4.695131297704025,2.6989700043360187,2022-01-26
05031,5.529199285203831,3.436162647040756,2022-01-26
05033,5.165985822774454,3.3159703454569174,2022-01-26
05035,5.1138765326310525,3.2922560713564755,2022-01-26
05037,4.641077313325374,2.863322860120456,2022-01-26
05039,4.205745540942662,2.342422680822206,2022-01-26
05041,4.448551739201578,2.5440680443502757,2022-01-26
05043,4.628082260990679,2.763427993562937,2022-01-26
05045,5.503736222654338,3.421603926869831,2022-01-26
05047,4.549616239519085,2.7923916894982534,2022-01-26
05049,4.394276526767821,2.9030899869919433,2022-01-26
05051,5.311202698950759,3.6404814369704215,2022-01-26
05053,4.603036056250522,2.724275869600789,2022-01-26
05055,5.162355273552079,3.1492191126553797,2022-01-26
05057,4.617838747717004,2.7075701760979363,2022-01-26
05059,5.004622265700782,3.0569048513364723,2022-01-26
05061,4.546912643181242,2.6127838567197355,2022-01-26
05063,4.980412461606891,3.2600713879850747,2022-01-26
05065,4.554004321011902,2.7923916894982534,2022-01-26
05067,4.74075732330777,2.6901960800285134,2022-01-26
05069,5.243335748559875,3.390935107103379,2022-01-26
05071,4.783832143384441,2.8129133566428552,2022-01-26
05073,4.071145290451082,2.447158031342219,2022-01-26
05075,4.661149857244787,2.8061799739838866,2022-01-26
05077,4.439174739843468,2.732393759822968,2022-01-26
05079,4.667733052533267,2.7781512503836434,2022-01-26
05081,4.4699692094999595,2.929418925714293,2022-01-26
05083,4.66482994114309,2.7708520116421442,2022-01-26
05085,5.259426626587052,3.2922560713564755,2022-01-26
05087,4.553761698390004,2.672097857935717,2022-01-26
05089,4.481299273332855,2.8808135922807914,2022-01-26
05091,4.9327273673015295,3.1986570869544226,2022-01-26
05093,5.0827135801713315,3.2253092817258624,2022-01-26
05095,4.256236533205922,2.447158031342219,2022-01-26
05097,4.144574207609616,2.724275869600789,2022-01-26
05099,4.298853076409706,2.633468455579586,2022-01-26
05101,4.209246848753374,2.6532125137753435,2022-01-26
05103,4.692758818154724,2.963787827345555,2022-01-26
05105,4.3560258571931225,2.431363764158987,2022-01-26
05107,4.652439747589421,2.924279286061881,2022-01-26
05109,4.367542273520577,2.591064607026499,2022-01-26
05111,4.857633985150008,3.0334237554869494,2022-01-26
05113,4.57379958221574,3.1139433523068365,2022-01-26
05115,5.2251024255743435,3.2329961103921536,2022-01-26
05117,4.256236533205922,2.505149978319906,2022-01-26
05119,5.976515043737924,4.00518051250378,2022-01-26
05121,4.64738297011462,2.863322860120456,2022-01-26
05125,5.4520165659625475,3.4393326938302624,2022-01-26
05127,4.315550534421904,2.5440680443502757,2022-01-26
05129,4.270445908017962,2.568201724066995,2022-01-26
05131,5.483102099521368,3.632457292184724,2022-01-26
05133,4.727622577969137,2.7993405494535812,2022-01-26
05135,4.611829479498374,2.924279286061881,2022-01-26
05123,4.823800153749877,2.8750612633916997,2022-01-26
05137,4.3930484664167775,2.7075701760979363,2022-01-26
05139,4.929521100631104,3.1958996524092336,2022-01-26
05141,4.503790683057181,2.681241237375587,2022-01-26
05143,5.796317565694494,3.728353782021228,2022-01-26
05145,5.288629234664989,3.3502480183341623,2022-01-26
05147,4.1889284837608525,2.380211241711606,2022-01-26
05149,4.797475287537335,2.968482948553935,2022-01-26
06001,6.363209459998599,4.201670179646581,2022-01-26
06003,3.086359830674748,1.0,2022-01-26
06005,4.879095879500072,2.863322860120456,2022-01-26
06007,5.533250795605823,3.545307116465824,2022-01-26
06009,4.808683509128969,2.9777236052888476,2022-01-26
06011,4.597695185925512,2.322219294733919,2022-01-26
06013,6.236763922187806,4.038222638368718,2022-01-26
06015,4.678700434998304,2.633468455579586,2022-01-26
06017,5.413484174317406,3.252853030979893,2022-01-26
06019,6.3305152321703275,4.386320573894046,2022-01-26
06021,4.756940236046724,2.740362689494244,2022-01-26
06023,5.216245097705822,3.110589710299249,2022-01-26
06025,5.742167179772406,3.919601023784111,2022-01-26
06027,4.605412798153051,2.6989700043360187,2022-01-26
06029,6.316209456292039,4.298416380061294,2022-01-26
06031,5.667153980685114,3.597695185925512,2022-01-26
06033,4.960280464436641,3.0718820073061255,2022-01-26
06035,4.979138469546809,2.785329835010767,2022-01-26
06037,7.408489612872146,5.456821348021599,2022-01-26
06039,5.546900315601176,3.517195897949974,2022-01-26
06041,5.507613030501772,3.4031205211758175,2022-01-26
06043,4.4050046650503685,2.278753600952829,2022-01-26
06045,5.108158951256402,3.0374264979406234,2022-01-26
06047,5.7902570078867175,3.8680563618230415,2022-01-26
06049,4.154423973114646,2.041392685158225,2022-01-26
06051,4.466719371681599,1.6020599913279623,2022-01-26
06053,5.8682328684224645,3.8228216453031045,2022-01-26
06055,5.343802333161655,3.045322978786657,2022-01-26
06057,5.1664893183259455,3.049218022670181,2022-01-26
06059,6.72740785771332,4.778585327862961,2022-01-26
06061,5.7873329304951415,3.718501688867274,2022-01-26
06063,4.407730728026335,2.0791812460476247,2022-01-26
06065,6.749954180920397,4.762453482363547,2022-01-26
06067,6.418365933397245,4.422589839851482,2022-01-26
06069,5.0739381906352525,2.9444826721501687,2022-01-26
06071,6.730611914867279,4.798512533031351,2022-01-26
06073,6.850546378851397,4.663135314957754,2022-01-26
06075,6.064000990877085,3.846955325019824,2022-01-26
06077,6.192380649815017,4.294906910605192,2022-01-26
06079,5.681539712242912,3.5921767573958667,2022-01-26
06081,6.0346244465007866,3.8109042806687,2022-01-26
06083,5.8912753523998695,3.7737864449811935,2022-01-26
06085,6.442197464310214,4.302547372487485,2022-01-26
06087,5.598812385027239,3.374748346010104,2022-01-26
06089,5.501894167799294,3.7118072290411908,2022-01-26
06091,3.4593924877592306,1.0,2022-01-26
06093,4.804480189105993,2.929418925714293,2022-01-26
06095,5.857977427185546,3.600972895686748,2022-01-26
06097,5.864291505124956,3.635483746814912,2022-01-26
06099,6.084672777097466,4.183554533618862,2022-01-26
06101,5.297869891399902,3.322219294733919,2022-01-26
06103,5.104691918900206,3.1613680022349744,2022-01-26
06105,4.094121595840561,2.278753600952829,2022-01-26
06107,6.053566270279874,4.089551882886454,2022-01-26
06109,5.052039507001472,3.1986570869544226,2022-01-26
06111,6.217178514656988,4.102090525511837,2022-01-26
06113,5.531453369556621,3.437750562820388,2022-01-26
06115,5.190583795977179,3.012837224705172,2022-01-26
08001,6.093148413966405,4.07700432679335,2022-01-26
08003,4.594060901270418,2.763427993562937,2022-01-26
08005,6.14771032461335,4.0618293072946985,2022-01-26
08007,4.427648371186932,1.9542425094393248,2022-01-26
08009,3.83695673705955,1.9030899869919433,2022-01-26
08011,4.330413773349191,2.662757831681574,2022-01-26
08013,5.749388431581154,3.53655844257153,2022-01-26
08014,5.0782755220866,3.0170333392987803,2022-01-26
08015,4.594613509160098,2.591064607026499,2022-01-26
08017,3.4593924877592306,1.9542425094393248,2022-01-26
08019,4.1525940779274695,2.0,2022-01-26
08021,4.174641192660448,2.6901960800285134,2022-01-26
08023,3.76417613239033,2.1461280356782377,2022-01-26
08025,4.454539984964819,2.431363764158987,2022-01-26
08027,3.7611758131557314,2.230448921378274,2022-01-26
08029,4.730620797887283,3.093421685162235,2022-01-26
08031,6.192255139641833,4.065206128054312,2022-01-26
08033,3.513217600067939,1.8450980400142567,2022-01-26
08035,5.854755288967254,3.600972895686748,2022-01-26
08037,5.1717849405541205,2.518513939877887,2022-01-26
08041,6.218506621309852,4.174641192660448,2022-01-26
08039,4.638788667157398,2.518513939877887,2022-01-26
08043,5.102605194126566,3.217483944213906,2022-01-26
08045,5.121723945637367,2.9030899869919433,2022-01-26
08047,3.9415114326344027,1.6020599913279623,2022-01-26
08049,4.511616020569138,2.342422680822206,2022-01-26
08051,4.481299273332855,2.113943352306837,2022-01-26
08053,3.0569048513364723,1.0,2022-01-26
08055,4.092369699629121,2.447158031342219,2022-01-26
08057,3.1492191126553797,1.0,2022-01-26
08059,6.042634569324251,4.075911761482777,2022-01-26
08061,3.4955443375464483,1.6020599913279623,2022-01-26
08063,4.166430113843282,2.462397997898956,2022-01-26
08067,5.052655473039526,2.863322860120456,2022-01-26
08065,4.229937685907933,1.3010299956639813,2022-01-26
08069,5.825795986911233,3.6273658565927325,2022-01-26
08071,4.486430478854434,2.568201724066995,2022-01-26
08073,4.266701966884088,1.9542425094393248,2022-01-26
08075,4.7905666251460755,3.008600171761917,2022-01-26
08077,5.569479251294795,3.6928469192772297,2022-01-26
08079,3.320146286111054,1.0,2022-01-26
08081,4.425371166438941,2.6989700043360187,2022-01-26
08083,4.7191654940892125,2.7781512503836434,2022-01-26
08085,4.9157690659836835,3.1789769472931693,2022-01-26
08087,4.706461737631354,3.110589710299249,2022-01-26
08089,4.586812269443375,3.0755469613925306,2022-01-26
08091,3.8981764834976764,1.7781512503836434,2022-01-26
08093,4.413299764081252,2.230448921378274,2022-01-26
08095,3.8813846567705728,2.1760912590556813,2022-01-26
08097,4.769598848387446,1.7781512503836434,2022-01-26
08099,4.369586890736343,2.6532125137753435,2022-01-26
08101,5.608953699275863,3.857332496431268,2022-01-26
08103,4.154423973114646,2.113943352306837,2022-01-26
08105,4.381476090275029,2.6127838567197355,2022-01-26
08107,4.768712080377663,2.3979400086720375,2022-01-26
08109,4.003460532109506,2.0,2022-01-26
08111,3.271841606536499,1.0,2022-01-26
08113,4.314288660947497,1.8450980400142567,2022-01-26
08115,3.6273658565927325,1.9030899869919433,2022-01-26
08117,4.961942883141386,2.0791812460476247,2022-01-26
08119,4.643847310299714,2.732393759822968,2022-01-26
08121,3.9395192526186182,2.414973347970818,2022-01-26
08123,5.875136534578582,3.7944880466591693,2022-01-26
08125,4.227115082589124,2.342422680822206,2022-01-26
09001,6.281387934193896,4.400710636773231,2022-01-26
09003,6.223698374168054,4.456366033129043,2022-01-26
09005,5.468923053564306,3.6127838567197355,2022-01-26
09007,5.406335758457056,3.650307523131936,2022-01-26
09009,6.257937634627247,4.409425868671443,2022-01-26
09011,5.701377993631276,3.7649229846498886,2022-01-26
09013,5.275771900164931,3.387389826338729,2022-01-26
09015,5.379921615504204,3.4345689040341987,2022-01-26
10001,5.668227454174858,3.7299742856995555,2022-01-26
10003,6.141060772408279,4.083860800866573,2022-01-26
10005,5.758616713975926,3.870988813760575,2022-01-26
11001,6.110953153561627,4.107209969647868,2022-01-26
12001,5.767430461233555,3.7299742856995555,2022-01-26
12003,4.869114326979375,3.103803720955957,2022-01-26
12005,5.601016431798448,3.8530895298518653,2022-01-26
12007,4.813180532586012,3.1139433523068365,2022-01-26
12009,6.065762654951083,4.262688344301695,2022-01-26
12011,6.749268540321791,4.711554168250169,2022-01-26
12013,4.555336327995266,2.929418925714293,2022-01-26
12015,5.482987856595047,3.831229693867063,2022-01-26
12017,5.403686623122455,3.930949031167523,2022-01-26
12019,5.660353125640188,3.8561244442423,2022-01-26
12021,5.881880872784232,3.956168430475363,2022-01-26
12023,5.2638726768652235,3.517195897949974,2022-01-26
12027,4.9183449289622745,3.1461280356782377,2022-01-26
12029,4.538573733806856,2.716003343634799,2022-01-26
12031,6.352489311157793,4.466867620354109,2022-01-26
12033,5.8435566646554715,4.051923916046107,2022-01-26
12035,5.2890758788982195,3.4608978427565478,2022-01-26
12037,4.425534220498264,2.662757831681574,2022-01-26
12039,5.0733517023869,3.217483944213906,2022-01-26
12041,4.578639209968072,2.851258348719075,2022-01-26
12043,4.255031163345551,2.5314789170422554,2022-01-26
12045,4.569958818096593,2.826074802700826,2022-01-26
12047,4.536937022704674,2.6901960800285134,2022-01-26
12049,4.886772643054438,3.021189299069938,2022-01-26
12051,5.027349607774757,3.1643528557844367,2022-01-26
12053,5.566248883763941,3.9772662124272924,2022-01-26
12055,5.316808752053022,3.7589118923979736,2022-01-26
12057,6.522775370891604,4.501606922418828,2022-01-26
12059,4.681150749932421,2.863322860120456,2022-01-26
12061,5.461273367623787,3.7686381012476144,2022-01-26
12063,5.10445296732229,3.3891660843645326,2022-01-26
12065,4.530967681571914,2.556302500767287,2022-01-26
12067,4.392872745402078,2.716003343634799,2022-01-26
12069,5.8718705354201655,4.1058506743851435,2022-01-26
12071,6.2278121743137,4.278982116865443,2022-01-26
12073,5.868808957236165,3.7323937598229686,2022-01-26
12075,4.9466978372457415,3.0606978403536114,2022-01-26
12077,4.349471799214386,2.3979400086720375,2022-01-26
12079,4.686189234244023,2.838849090737255,2022-01-26
12081,5.925214080498513,4.095169351431755,2022-01-26
12083,5.863346656426421,4.266231696689893,2022-01-26
12085,5.454189113874768,3.733197265106569,2022-01-26
12086,7.040787014435248,4.980684974363314,2022-01-26
12087,5.219898739044965,3.012837224705172,2022-01-26
12089,5.283436924527776,3.4014005407815437,2022-01-26
12091,5.651190758574043,3.7723217067229196,2022-01-26
12093,4.986771734266245,3.214843848047698,2022-01-26
12095,6.529598444106824,4.371621927176021,2022-01-26
12097,6.01573268606414,3.978636948384474,2022-01-26
12099,6.530622257106077,4.644143050509918,2022-01-26
12101,6.028636310663133,4.220369632451394,2022-01-26
12103,6.262828263728407,4.453165392525857,2022-01-26
12105,6.251847409977713,4.412292509323047,2022-01-26
12107,5.191171455728558,3.5877109650189114,2022-01-26
12113,5.622483429997326,3.730782275666389,2022-01-26
12115,5.886535844333283,4.138618433899492,2022-01-26
12117,5.964495339555092,3.9647309210536292,2022-01-26
12109,5.733590440675243,3.6857417386022635,2022-01-26
12111,5.8248479721463315,4.030599721965951,2022-01-26
12119,5.267171728403013,3.686636269262293,2022-01-26
12121,5.049799277918987,3.4329692908744054,2022-01-26
12123,4.7615519885641815,2.9395192526186182,2022-01-26
12125,4.577146984827525,3.0170333392987803,2022-01-26
12127,6.0111854551122015,4.221153321954705,2022-01-26
12129,4.9304395947667,3.0374264979406234,2022-01-26
12131,5.169086357487022,3.255272505103306,2022-01-26
12133,4.764176132390331,2.9444826721501687,2022-01-26
13001,4.645618738242694,3.049218022670181,2022-01-26
13003,4.286905352972374,2.591064607026499,2022-01-26
13005,4.502153892871361,2.8129133566428552,2022-01-26
13007,3.696356388733332,2.1461280356782377,2022-01-26
13009,4.951045948135819,3.3138672203691533,2022-01-26
13011,4.5585885831081985,2.8692317197309762,2022-01-26
13013,5.313888302113868,3.3364597338485296,2022-01-26
13015,5.4352230462110285,3.605305046141109,2022-01-26
13017,4.595826777073223,3.0530784434834195,2022-01-26
13019,4.66417170536193,2.857332496431268,2022-01-26
13021,5.538284610590139,3.8388490907372548,2022-01-26
13023,4.501606922418828,2.929418925714293,2022-01-26
13025,4.56643749219507,2.9731278535996983,2022-01-26
13027,4.502563669107363,2.886490725172482,2022-01-26
13029,4.915663603505773,2.89209460269048,2022-01-26
13031,5.160438516641545,3.363611979892144,2022-01-26
13033,4.694166295933198,2.9493900066449124,2022-01-26
13035,4.789580712164425,3.123851640967086,2022-01-26
13037,4.089905111439398,2.342422680822206,2022-01-26
13039,5.0012143252861785,3.0043213737826426,2022-01-26
13043,4.275771900164931,2.959041392321093,2022-01-26
13045,5.350635608258954,3.5877109650189114,2022-01-26
13047,5.110353982664002,3.1205739312058496,2022-01-26
13049,4.4245549766067125,2.763427993562937,2022-01-26
13051,5.754524158796489,3.8796692056320534,2022-01-26
13053,4.822298871262366,2.322219294733919,2022-01-26
13055,4.780965029608316,3.0681858617461617,2022-01-26
13057,5.7748598864524645,3.710117365111816,2022-01-26
13059,5.446335194928241,3.2922560713564755,2022-01-26
13061,3.6901960800285134,1.6020599913279623,2022-01-26
13063,5.763270720535584,3.91487181754005,2022-01-26
13065,4.268109729808478,2.568201724066995,2022-01-26
13067,6.202793360357133,4.187238619831478,2022-01-26
13069,4.995152376891453,3.397940008672037,2022-01-26
13071,5.022964206517992,3.3242824552976926,2022-01-26
13073,5.518171633602262,3.5263392773898437,2022-01-26
13075,4.66482994114309,2.8129133566428552,2022-01-26
13077,5.491151500485697,3.6232492903979003,2022-01-26
13079,4.2060158767633435,2.681241237375587,2022-01-26
13081,4.630732892817196,3.0969100130080562,2022-01-26
13083,4.457124626303408,2.447158031342219,2022-01-26
13085,4.809222921689422,2.9344984512435675,2022-01-26
13089,6.134479923976717,4.163459551769989,2022-01-26
13087,4.777426822389311,3.064457989226918,2022-01-26
13091,4.685652184115524,3.1398790864012365,2022-01-26
13093,4.335257256434531,2.7993405494535812,2022-01-26
13095,5.244573972817435,3.648360010980931,2022-01-26
13097,5.519355392273652,3.5237464668115646,2022-01-26
13099,4.407220892927397,2.763427993562937,2022-01-26
13101,3.946943270697825,2.041392685158225,2022-01-26
13103,5.072801149409849,3.252853030979893,2022-01-26
13105,4.638688886690123,2.9867717342662448,2022-01-26
13107,4.741230411025471,3.1643528557844367,2022-01-26
13109,4.325515663363148,2.785329835010767,2022-01-26
13111,4.6773331514199015,3.093421685162235,2022-01-26
13113,5.307324853645365,3.437750562820388,2022-01-26
13115,5.4015556182628925,3.6273658565927325,2022-01-26
13117,5.698178868226516,3.4996870826184034,2022-01-26
13119,4.7026889681591335,2.9542425094393248,2022-01-26
13121,6.302175022325168,4.291590825658001,2022-01-26
13123,4.789228057267335,3.1789769472931693,2022-01-26
13125,3.742725131304698,2.361727836017593,2022-01-26
13127,5.315907399666257,3.5563025007672873,2022-01-26
13129,5.161338049858542,3.3521825181113623,2022-01-26
13131,4.705778212828598,2.982271233039568,2022-01-26
13133,4.565965817446666,2.8750612633916997,2022-01-26
13135,6.2871094413636905,4.212187604403958,2022-01-26
13137,4.972387999107473,3.3579348470004535,2022-01-26
13139,5.704390771429505,3.8591382972945305,2022-01-26
13141,4.171141151028381,2.9344984512435675,2022-01-26
13143,4.705607163404605,3.1553360374650614,2022-01-26
13145,4.7484206224675685,2.9867717342662448,2022-01-26
13147,4.6599162000698495,2.886490725172482,2022-01-26
13149,4.3057811512549815,2.633468455579586,2022-01-26
13151,5.736770870061421,3.7589118923979736,2022-01-26
13153,5.5574109486956225,3.639486489268586,2022-01-26
13155,4.237794993273923,2.6232492903979003,2022-01-26
13157,5.298722113605707,3.394451680826216,2022-01-26
13159,4.468937805665461,2.8195439355418683,2022-01-26
13161,4.554368000990086,2.8061799739838866,2022-01-26
13163,4.534914104429866,3.0,2022-01-26
13165,4.151063253353749,2.8061799739838866,2022-01-26
13167,4.320769228338686,2.8129133566428552,2022-01-26
13169,4.664641975556124,3.0,2022-01-26
13171,4.661623409229231,3.021189299069938,2022-01-26
13173,4.329397879361043,2.2552725051033056,2022-01-26
13175,5.1138097026729445,3.4281347940287885,2022-01-26
13177,4.810098040681142,2.963787827345555,2022-01-26
13179,5.046846203945821,3.1461280356782377,2022-01-26
13181,4.175511813363448,2.518513939877887,2022-01-26
13183,4.393575203269587,2.462397997898956,2022-01-26
13185,5.457170099784618,3.5237464668115646,2022-01-26
13187,4.819214799882383,3.049218022670181,2022-01-26
13193,4.299071260027409,2.672097857935717,2022-01-26
13195,4.813647695346896,2.929418925714293,2022-01-26
13197,4.13640344813399,2.633468455579586,2022-01-26
13189,4.6739419986340875,2.9190780923760737,2022-01-26
13191,4.343014497150767,2.5440680443502757,2022-01-26
13199,4.621176281775035,3.0969100130080562,2022-01-26
13201,4.2027606873932,2.3979400086720375,2022-01-26
13205,4.672467313068082,3.0170333392987803,2022-01-26
13207,4.740283719681878,3.1903316981702914,2022-01-26
13209,4.26528962586083,2.662757831681574,2022-01-26
13211,4.639486489268585,2.716003343634799,2022-01-26
13213,5.01882527800395,3.187520720836463,2022-01-26
13215,5.544601278651144,3.842609239610562,2022-01-26
13217,5.363950259396644,3.591064607026499,2022-01-26
13219,4.910250772300147,2.9395192526186182,2022-01-26
13221,4.4795753101749884,2.662757831681574,2022-01-26
13223,5.553713157596179,3.56702636615906,2022-01-26
13225,4.75396586586516,3.0606978403536114,2022-01-26
13227,4.880699289218701,3.143014800254095,2022-01-26
13229,4.708080810468232,3.0334237554869494,2022-01-26
13231,4.700790221374346,2.886490725172482,2022-01-26
13233,5.045831314347755,3.2278867046136734,2022-01-26
13235,4.309630167425898,2.832508912706236,2022-01-26
13237,4.625415352154407,2.963787827345555,2022-01-26
13239,3.57978359661681,1.6020599913279623,2022-01-26
13241,4.5314789170422545,2.924279286061881,2022-01-26
13243,4.132259689531044,2.6532125137753435,2022-01-26
13245,5.668730605958722,3.890421018800914,2022-01-26
13247,5.237644257639192,3.4440447959180758,2022-01-26
13249,4.024895960107485,1.9030899869919433,2022-01-26
13251,4.392169149489735,2.7923916894982534,2022-01-26
13253,4.306210508167761,2.431363764158987,2022-01-26
13255,5.174989650407333,3.5490032620257876,2022-01-26
13257,4.766561552637531,3.110589710299249,2022-01-26
13259,4.28712962071911,2.4913616938342726,2022-01-26
13261,4.79657433321043,3.1613680022349744,2022-01-26
13263,4.035029282202368,2.4771212547196626,2022-01-26
13265,3.3673559210260184,1.4771212547196624,2022-01-26
13267,4.656002320682957,3.08278537031645,2022-01-26
13269,4.259354927308034,2.672097857935717,2022-01-26
13271,4.448242412634439,2.8808135922807914,2022-01-26
13273,4.262451089730429,2.7708520116421442,2022-01-26
13275,5.029180788907547,3.271841606536499,2022-01-26
13277,5.0352696000994355,3.2855573090077734,2022-01-26
13279,4.8107700112343625,3.2479732663618064,2022-01-26
13281,4.334051440346892,2.968482948553935,2022-01-26
13283,4.1852587652965845,2.740362689494244,2022-01-26
13285,5.167848798590029,3.5301996982030817,2022-01-26
13287,4.372912002970106,2.6989700043360187,2022-01-26
13289,4.15896526038341,2.7923916894982534,2022-01-26
13291,4.641771470653959,3.1335389083702174,2022-01-26
13293,4.860278099752234,3.3031960574204886,2022-01-26
13295,5.172515363010772,3.2855573090077734,2022-01-26
13297,5.318689269947746,3.5763413502057926,2022-01-26
13299,4.958229314188381,3.4014005407815437,2022-01-26
13301,3.9999999999999996,2.414973347970818,2022-01-26
13303,4.60959440922522,3.107209969647868,2022-01-26
13305,4.845035993513415,3.2648178230095364,2022-01-26
13307,3.608526033577194,1.8450980400142567,2022-01-26
13309,4.053462604925455,2.556302500767287,2022-01-26
13311,4.79947839883798,3.1522883443830563,2022-01-26
13313,5.494558077684082,3.56702636615906,2022-01-26
13315,4.2400497721126476,2.785329835010767,2022-01-26
13317,4.301897717195208,2.6232492903979003,2022-01-26
13319,4.312388949370591,2.6901960800285134,2022-01-26
13321,4.631443769013172,2.9867717342662448,2022-01-26
15001,5.342679233587476,3.2068258760318495,2022-01-26
15003,6.16792551186144,3.927370363039023,2022-01-26
15005,1.0,1.0,2022-01-26
15007,4.949780208362,2.322219294733919,2022-01-26
15009,5.414254497113937,3.0374264979406234,2022-01-26
16001,6.00808041059969,3.9609461957338308,2022-01-26
16003,3.7951845896824237,2.1461280356782377,2022-01-26
16005,5.266678465464568,3.3483048630481607,2022-01-26
16007,3.9415114326344027,2.1760912590556813,2022-01-26
16009,4.267171728403014,2.518513939877887,2022-01-26
16011,4.957176130404846,3.1461280356782377,2022-01-26
16013,4.675228253593064,2.447158031342219,2022-01-26
16015,3.9840770339028304,2.041392685158225,2022-01-26
16017,4.873727380646679,3.2013971243204513,2022-01-26
16019,5.4548905728112365,3.41161970596323,2022-01-26
16021,4.267875419318897,2.724275869600789,2022-01-26
16023,3.644438589467838,1.8450980400142567,2022-01-26
16025,3.08278537031645,1.0,2022-01-26
16027,5.712152840490957,3.792391689498254,2022-01-26
16029,4.134177107576766,2.3979400086720375,2022-01-26
16031,4.6277753752293025,2.681241237375587,2022-01-26
16033,3.0043213737826426,1.0,2022-01-26
16035,4.309417225778139,2.462397997898956,2022-01-26
16037,3.678518379040114,1.8450980400142567,2022-01-26
16039,4.710202014655384,2.7558748556724915,2022-01-26
16041,4.331427296520743,2.431363764158987,2022-01-26
16043,4.3176455432211585,2.342422680822206,2022-01-26
16045,4.504742636271688,2.863322860120456,2022-01-26
16047,4.409933123331294,2.681241237375587,2022-01-26
16049,4.432488255770506,2.633468455579586,2022-01-26
16051,4.746556361410369,2.7481880270062007,2022-01-26
16053,4.676693609624866,2.763427993562937,2022-01-26
16055,5.549248556854056,3.7109631189952754,2022-01-26
16057,4.77561044800636,2.633468455579586,2022-01-26
16059,4.068185861746162,2.3979400086720375,2022-01-26
16061,4.00389116623691,2.380211241711606,2022-01-26
16063,3.930949031167523,2.1461280356782377,2022-01-26
16065,5.062205808819712,2.633468455579586,2022-01-26
16067,4.5443161417474265,2.740362689494244,2022-01-26
16069,4.908538632171959,3.0791812460476247,2022-01-26
16071,3.867467487859051,2.0,2022-01-26
16073,4.28712962071911,2.6532125137753435,2022-01-26
16075,4.679155241283354,2.8808135922807914,2022-01-26
16077,4.133219456732494,2.2552725051033056,2022-01-26
16079,4.372175286115064,2.845098040014257,2022-01-26
16081,4.400537989391946,1.9030899869919433,2022-01-26
16083,5.2697230358846285,3.4132997640812515,2022-01-26
16085,4.317436496535098,2.1461280356782377,2022-01-26
16087,4.320354032817671,2.716003343634799,2022-01-26
17001,5.315130317183601,3.3364597338485296,2022-01-26
17003,4.071145290451082,2.113943352306837,2022-01-26
17005,4.6072405038317426,2.5314789170422554,2022-01-26
17007,5.108835527934605,3.0569048513364723,2022-01-26
17009,4.343605508104171,2.278753600952829,2022-01-26
